tipo,arquivo_local,pagina_origem,caminho_setorial,rotulo,legenda_ia,sha256,bytes
marcador-overlay,04_orgaos-e-sistemas/05_sistema-respirator/04_blood-supply/02_bronchial-blood-ve/03_bronchial-blood-ve/imagens/marcadores/O.R.B.B.03-NEW-6-ping.png,https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/,Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A,Image source,"Camada transparente de anotacao da pagina 'Bronchial blood vessels'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.B.B.03-NEW.jpg'. Destaca a estrutura ou conceito 'Image source' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: This image was taken of a slide in the Duke University collection.. Contexto setorial: Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A. Origem: Digital Histology, https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/, acesso em 2026-08-07.",bf096669c733486353c0b801be411fa7965bbeb2de24c23cb94b1dc52533a581,21289
imagem-base,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/base/Or.Dig_.MajGl_.Pan-15.jpg,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,,"Imagem-base educacional de histologia da pagina 'Pancreas', no setor Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Descricao original da pagina: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",9c09f38e0f3c4e393f7ac7f1ae4fd5c6865581ed437e1e2088fe586218814583,889955
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-1-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Secretory cell,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Secretory cell' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",ddcb089cce1dc1f1d4ff2c0d70e92d3e67fcf3f9c022e3c257e19db8a5b1b5bb,21074
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-2-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Secretory granules,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Secretory granules' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",7c4e9d8bf3eef688e5e21029c544594d93133baddffb63050ceefc3512ee0787,18379
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-3-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Mitochondria,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Mitochondria' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",57ca45bf8673ad6dce301f14791a70ad5312e4efe3841e9cf4b5bc50da5777e6,17678
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-8-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Basal lamina of endocrine cell,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Basal lamina of endocrine cell' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",6a9963ce557dac5055a95d604f094ad74858e0f260b50d0da5a5401658e527ce,17608
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-4-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Capillary lumen,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Capillary lumen' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",be43812f9a77e57c1fd7b94f2317e3238dafdc98926983d1415bbe96a8c57ab5,15032
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-5-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Fenestrations,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Fenestrations' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",9e93d6718220f8b7ecc8cd115d9007369b37aa94e74ccf6f8c2df48d3b548f69,18683
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-6-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Endothelial cell,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Endothelial cell' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",162a00a045e2f289fc2a6f3b62f6eb43ecacb26c7dd4d558e8422a2cd3397e26,18620
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-7-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Basal lamina of endothelial cell,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Basal lamina of endothelial cell' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",ca910f96352bfd1373c848c4eb6c07ff9f3ef216fa495ed2601f9a636bfe57e8,17683
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/15_pancreas-15/imagens/marcadores/Or.Dig_.MajGl_.Pan-15-9-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15,Pericyte process,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-15.jpg'. Destaca a estrutura ou conceito 'Pericyte process' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the islets of Langerhans are endocrine cell clusters, they are supplied by fenestrated capillaries. A fenestrated capillary lies adjacent to an endocrine secretory cell. 10,000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 15. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-15/, acesso em 2026-08-07.",c10b27367d5894a17ceea90713701451086cfbb04167cdf9a6aaa6b3d3098fa1,17172
imagem-base,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/02_liver/01_liver-1/imagens/base/Or.Dig_.MajGl_.Liv-1-light.jpg,https://digitalhistology.org/organs-systems/digestive/major-glands/liver/liver-1/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Liver > Liver 1,,"Imagem-base educacional de histologia da pagina 'Liver', no setor Órgãos e Sistemas > Sistema Digestório > Major Glands > Liver > Liver 1. Descricao original da pagina: The liver, the largest organ in the body, plays a major role in the uptake, storage and distribution of nutrients. It also maintains blood glucose levels, degrades drugs and toxins, and recycles aged red blood cells. Its secretory products include the majority of circulating plasma proteins (endocrine function) and bile (exocrine function). Bile primarily contains bile salts (e.g., deoxycholic acid) for emulsifying fat in the intestine, bile pigments (e.g., bilirubin) from the breakdown of hemoglobin, phospholipids and cholesterol. Bile is transported to the duodenum via the common bile duct. Pig liver, 40x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/liver/liver-1/, acesso em 2026-08-07.",899a74d038135aa384e5102af5ab61cf48e0287fe1a587915c67603ccd59c1a6,1669640
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/02_liver/01_liver-1/imagens/marcadores/Or.Dig_.MajGl_.Liv-1-1-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/liver/liver-1/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Liver > Liver 1,Liver lobules,"Camada transparente de anotacao da pagina 'Liver'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Liv-1-light.jpg'. Destaca a estrutura ou conceito 'Liver lobules' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The lobule, the basic structure of the liver, is formed by anastomosing rows of hepatocytes and intervening sinusoids, which extend from the periphery of the lobule toward a central vein. Portal canals, located at the marginal angles around the perimeter of the lobule, contain branches of the hepatic portal vein, hepatic artery and bile duct. This image of pig liver shows bands of connective tissue outlining lobules; these distinctions are not so obvious in the human.. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Liver > Liver 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/liver/liver-1/, acesso em 2026-08-07.",d49c5e06b28c5b7c047dc663d57a385c5d5b55493852e2c0115d83d771cb1c2e,107886
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/02_liver/01_liver-1/imagens/marcadores/Or.Dig_.MajGl_.Liv-1-2-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/liver/liver-1/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Liver > Liver 1,Connective tissue,"Camada transparente de anotacao da pagina 'Liver'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Liv-1-light.jpg'. Destaca a estrutura ou conceito 'Connective tissue' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The lobule, the basic structure of the liver, is formed by anastomosing rows of hepatocytes and intervening sinusoids, which extend from the periphery of the lobule toward a central vein. Portal canals, located at the marginal angles around the perimeter of the lobule, contain branches of the hepatic portal vein, hepatic artery and bile duct. This image of pig liver shows bands of connective tissue outlining lobules; these distinctions are not so obvious in the human.. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Liver > Liver 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/liver/liver-1/, acesso em 2026-08-07.",b7fbea04cad1885ab3f29e07945503bd6fa917320b1e0f3c4e3ad7d39a7c714c,19762
